category,days_to_expiry,base_price,markdown_pct,price,units_sold
bakery,7,11.77,30,8.24,69.9
bakery,4,3.54,30,2.48,45.7
bakery,2,14.03,20,11.23,50.9
bakery,7,6.0,30,4.2,42.2
bakery,6,7.18,0,7.18,18.8
bakery,6,7.33,50,3.66,94.2
bakery,1,5.88,0,5.88,36.8
bakery,6,11.43,40,6.86,87.5
bakery,5,9.82,40,5.89,52.5
bakery,7,5.67,30,3.97,36.4
bakery,5,12.36,0,12.36,19.7
bakery,3,8.88,0,8.88,27.9
bakery,3,7.14,30,5.0,53.7
bakery,4,5.33,30,3.73,51.3
bakery,0,14.02,10,12.62,34.1
bakery,2,3.27,30,2.29,54.8
bakery,7,2.92,40,1.75,70.8
bakery,6,6.06,0,6.06,26.3
bakery,3,6.4,20,5.12,29.2
bakery,5,7.29,40,4.37,62.0
bakery,6,2.11,30,1.48,30.7
bakery,3,9.33,0,9.33,30.5
bakery,4,10.8,0,10.8,24.6
bakery,7,11.7,50,5.85,85.9
bakery,4,7.94,30,5.56,33.2
bakery,7,14.05,0,14.05,25.7
bakery,2,2.98,40,1.79,90.3
bakery,6,9.16,0,9.16,17.4
bakery,0,13.97,30,9.78,86.0
bakery,1,3.36,0,3.36,23.8
bakery,1,2.02,20,1.62,43.1
bakery,7,13.54,20,10.83,66.0
bakery,6,12.79,40,7.67,64.2
bakery,1,3.66,0,3.66,25.1
bakery,1,5.6,0,5.6,25.8
bakery,2,11.29,0,11.29,17.9
bakery,1,2.16,0,2.16,40.4
bakery,0,6.33,20,5.06,65.2
bakery,1,7.47,50,3.74,155.5
bakery,3,2.67,40,1.6,54.4
bakery,3,6.48,0,6.48,28.7
bakery,4,13.43,0,13.43,26.7
bakery,0,6.25,10,5.63,44.5
bakery,5,11.01,20,8.81,24.5
bakery,5,5.63,0,5.63,23.5
bakery,5,7.26,40,4.36,69.7
bakery,1,8.33,30,5.83,85.5
bakery,2,3.62,40,2.17,83.5
bakery,3,7.98,40,4.79,103.3
bakery,5,13.65,20,10.92,22.3
bakery,5,2.75,0,2.75,29.1
bakery,2,12.86,50,6.43,79.6
bakery,0,10.59,20,8.47,34.6
bakery,7,7.28,40,4.37,76.5
bakery,5,12.88,50,6.44,90.1
bakery,1,12.35,30,8.64,49.1
bakery,0,10.53,40,6.32,86.5
bakery,7,9.87,40,5.92,70.4
bakery,6,14.41,0,14.41,26.4
bakery,4,12.49,0,12.49,23.7
bakery,6,13.69,40,8.21,61.9
bakery,0,9.0,20,7.2,53.3
bakery,5,11.89,50,5.95,77.4
bakery,5,2.58,50,1.29,123.4
bakery,4,6.44,20,5.15,32.2
bakery,4,2.72,0,2.72,38.4
bakery,3,2.86,10,2.57,35.2
bakery,7,12.86,0,12.86,29.5
bakery,1,14.61,40,8.76,68.5
bakery,3,3.87,10,3.48,47.1
bakery,0,10.9,30,7.63,81.5
bakery,2,10.24,30,7.16,50.2
bakery,2,2.06,50,1.03,180.0
bakery,3,13.13,30,9.19,49.2
bakery,6,7.34,0,7.34,20.4
bakery,7,11.88,0,11.88,41.5
bakery,7,13.54,50,6.77,70.5
bakery,0,6.52,30,4.56,76.5
bakery,2,12.49,0,12.49,32.4
bakery,4,8.17,0,8.17,33.8
bakery,4,2.19,0,2.19,38.4
bakery,0,6.99,10,6.3,35.0
bakery,6,13.46,40,8.07,56.3
bakery,5,2.57,0,2.57,37.2
bakery,4,3.17,10,2.85,40.0
bakery,6,4.27,50,2.13,77.3
bakery,3,10.32,10,9.29,35.1
bakery,3,2.17,40,1.3,73.6
bakery,2,8.08,0,8.08,28.9
bakery,4,3.62,0,3.62,20.8
bakery,3,4.98,40,2.99,79.6
bakery,4,3.99,10,3.59,35.6
bakery,6,10.7,0,10.7,27.4
bakery,0,3.63,10,3.27,35.7
bakery,0,13.3,50,6.65,100.3
bakery,6,7.75,10,6.97,20.6
bakery,3,12.22,0,12.22,16.4
bakery,7,10.92,10,9.82,43.1
bakery,0,13.06,10,11.76,55.1
bakery,7,4.94,20,3.96,22.4
bakery,4,10.56,10,9.5,41.4
bakery,4,8.6,30,6.02,51.5
bakery,0,4.36,0,4.36,37.4
bakery,5,2.63,40,1.58,86.6
bakery,3,2.65,10,2.38,37.6
bakery,3,12.24,30,8.56,37.8
bakery,0,10.85,0,10.85,39.9
bakery,4,12.35,20,9.88,32.3
bakery,4,2.32,10,2.09,54.9
bakery,6,2.79,40,1.67,63.8
bakery,3,6.56,0,6.56,20.0
bakery,7,12.47,0,12.47,22.0
bakery,2,13.44,50,6.72,128.9
bakery,1,3.67,30,2.57,45.7
bakery,7,11.06,10,9.95,28.8
bakery,0,3.69,0,3.69,24.1
bakery,0,11.6,30,8.12,85.6
bakery,5,5.36,0,5.36,23.1
bakery,3,4.48,0,4.48,15.8
bakery,3,7.24,0,7.24,29.6
bakery,4,12.66,20,10.13,50.3
bakery,3,7.26,40,4.35,46.6
bakery,3,11.91,0,11.91,23.0
bakery,4,11.54,0,11.54,19.6
bakery,6,8.49,20,6.79,32.3
bakery,4,7.71,0,7.71,21.9
bakery,2,5.6,50,2.8,84.9
bakery,1,5.24,30,3.67,61.1
bakery,4,4.06,30,2.84,49.3
bakery,1,3.84,20,3.08,45.8
bakery,1,12.97,0,12.97,38.2
bakery,3,2.96,30,2.07,49.5
bakery,6,9.6,20,7.68,32.4
bakery,4,10.03,20,8.02,33.5
bakery,7,2.86,10,2.57,31.2
bakery,5,13.83,0,13.83,39.5
bakery,6,8.24,10,7.42,37.7
bakery,2,3.39,40,2.04,66.7
bakery,0,2.59,40,1.55,103.0
bakery,1,9.48,0,9.48,21.3
bakery,5,14.59,20,11.67,29.0
bakery,7,7.68,0,7.68,17.1
bakery,1,12.9,10,11.61,49.2
bakery,4,7.51,10,6.76,33.6
bakery,7,11.53,0,11.53,19.2
bakery,1,9.5,30,6.65,77.4
bakery,5,5.26,0,5.26,31.4
bakery,5,13.53,20,10.82,33.3
bakery,1,12.32,0,12.32,36.1
bakery,0,8.82,10,7.94,31.3
bakery,3,8.4,30,5.88,58.7
bakery,3,10.39,20,8.31,58.8
bakery,4,9.12,30,6.39,39.6
bakery,1,8.65,0,8.65,31.3
bakery,2,14.51,20,11.61,30.6
bakery,4,3.91,10,3.52,25.0
bakery,5,7.7,0,7.7,26.7
bakery,6,9.29,10,8.36,35.1
bakery,3,14.4,30,10.08,44.8
bakery,0,9.11,0,9.11,42.6
bakery,2,3.06,50,1.53,105.6
bakery,1,10.85,30,7.59,91.7
bakery,3,2.03,20,1.63,28.4
bakery,6,14.02,40,8.41,60.8
bakery,2,6.56,10,5.9,23.0
bakery,3,13.36,30,9.35,75.2
bakery,2,13.19,50,6.59,116.4
bakery,5,13.18,40,7.91,55.1
bakery,5,7.39,0,7.39,19.5
bakery,2,2.91,40,1.74,84.4
bakery,7,5.21,10,4.69,25.2
bakery,2,7.02,50,3.51,111.5
bakery,3,8.48,20,6.78,50.7
bakery,6,4.08,50,2.04,117.5
bakery,2,4.23,0,4.23,19.3
bakery,2,7.08,20,5.66,44.1
bakery,5,13.78,40,8.27,53.2
bakery,7,9.96,0,9.96,23.3
bakery,1,12.11,0,12.11,28.4
bakery,0,5.91,10,5.31,68.8
bakery,1,7.02,0,7.02,23.5
bakery,3,8.92,30,6.25,31.8
bakery,2,3.47,0,3.47,45.8
bakery,5,12.55,0,12.55,24.5
bakery,6,11.56,20,9.24,39.5
bakery,5,10.98,30,7.69,34.9
bakery,1,5.9,10,5.31,40.4
bakery,0,10.83,10,9.75,43.9
bakery,5,12.92,30,9.04,59.6
bakery,2,9.71,0,9.71,29.5
bakery,1,8.91,40,5.34,98.6
bakery,7,12.03,0,12.03,21.2
bakery,7,7.4,50,3.7,81.4
bakery,7,8.06,30,5.64,51.0
bakery,2,6.57,50,3.28,127.9
bakery,3,9.65,10,8.68,48.4
bakery,6,12.35,0,12.35,19.6
bakery,6,11.34,10,10.21,31.4
bakery,2,7.62,0,7.62,47.2
bakery,4,12.91,0,12.91,18.6
bakery,6,10.53,10,9.48,45.6
bakery,5,7.52,10,6.77,31.6
bakery,0,10.53,10,9.47,58.2
bakery,5,2.54,10,2.28,49.1
bakery,0,7.36,10,6.63,45.5
bakery,4,3.07,20,2.46,46.8
bakery,1,10.25,20,8.2,39.1
bakery,6,3.2,30,2.24,47.3
bakery,3,6.93,30,4.85,60.3
bakery,4,4.9,40,2.94,65.2
bakery,7,11.15,20,8.92,54.2
bakery,7,14.88,20,11.91,28.4
bakery,3,12.97,20,10.37,39.7
bakery,5,2.12,0,2.12,22.2
bakery,2,11.17,0,11.17,36.9
bakery,0,13.75,0,13.75,41.7
bakery,2,9.95,10,8.96,59.2
bakery,5,3.85,0,3.85,27.5
bakery,5,4.56,30,3.19,54.8
bakery,5,11.85,20,9.48,39.6
bakery,6,13.2,50,6.6,67.8
bakery,4,3.03,30,2.12,56.6
bakery,7,14.38,20,11.51,39.5
bakery,4,14.67,10,13.2,24.0
bakery,3,13.09,50,6.54,103.2
bakery,1,3.87,40,2.32,59.9
bakery,0,5.67,20,4.54,67.5
bakery,4,4.22,0,4.22,25.2
bakery,7,14.34,10,12.91,28.8
bakery,2,5.65,40,3.39,71.9
bakery,5,13.08,40,7.85,105.9
bakery,5,3.17,10,2.85,26.9
bakery,0,7.8,50,3.9,150.1
bakery,2,7.14,20,5.71,30.4
bakery,0,6.62,0,6.62,34.1
bakery,3,7.06,0,7.06,37.6
bakery,0,14.72,0,14.72,30.5
bakery,2,2.25,10,2.03,23.5
bakery,1,9.38,30,6.57,48.4
bakery,7,3.29,10,2.96,25.9
bakery,5,12.59,0,12.59,18.6
bakery,5,5.09,0,5.09,26.6
bakery,7,13.55,30,9.49,58.5
bakery,3,12.2,20,9.76,61.5
bakery,0,4.46,10,4.02,44.5
bakery,2,6.86,0,6.86,60.2
bakery,7,14.06,20,11.24,33.2
bakery,3,14.54,0,14.54,21.2
bakery,7,10.81,0,10.81,27.7
bakery,5,4.84,40,2.9,68.5
bakery,5,3.13,30,2.19,41.0
bakery,2,13.24,0,13.24,33.6
bakery,2,3.05,40,1.83,70.9
bakery,5,11.83,0,11.83,28.2
bakery,4,11.41,20,9.13,35.4
bakery,3,14.64,0,14.64,21.2
bakery,5,7.01,0,7.01,21.0
bakery,3,3.85,30,2.7,45.7
bakery,4,10.92,40,6.55,34.2
bakery,0,13.68,20,10.94,43.7
bakery,5,9.03,20,7.22,30.0
bakery,3,8.6,50,4.3,99.5
bakery,3,10.78,20,8.62,33.0
bakery,4,7.23,0,7.23,26.1
bakery,4,7.32,20,5.85,59.2
bakery,0,11.25,0,11.25,26.0
bakery,1,3.24,40,1.94,87.9
bakery,7,8.21,10,7.39,22.6
bakery,7,3.16,30,2.21,37.4
bakery,3,2.25,50,1.12,155.0
bakery,7,9.77,40,5.86,62.7
bakery,7,13.54,0,13.54,25.4
bakery,1,11.99,50,6.0,111.2
bakery,7,11.2,20,8.96,42.0
bakery,5,9.89,0,9.89,18.1
bakery,1,3.0,10,2.7,52.5
bakery,5,12.6,0,12.6,24.6
bakery,3,6.83,30,4.78,63.2
bakery,1,10.77,0,10.77,37.5
bakery,4,3.35,40,2.01,61.4
bakery,5,8.13,0,8.13,27.1
bakery,4,12.72,30,8.91,38.4
bakery,0,11.78,0,11.78,14.1
bakery,2,6.02,30,4.21,65.5
bakery,1,7.4,20,5.92,43.1
bakery,4,2.51,10,2.26,40.4
bakery,1,5.17,40,3.1,74.4
bakery,2,3.26,20,2.61,60.9
bakery,0,8.36,10,7.52,24.4
bakery,7,12.37,0,12.37,27.1
bakery,6,7.4,30,5.18,41.8
bakery,0,3.34,50,1.67,126.7
bakery,1,3.86,10,3.47,52.3
bakery,4,13.01,10,11.71,34.5
bakery,4,11.21,0,11.21,30.3
bakery,4,8.31,20,6.64,35.8
bakery,5,9.64,0,9.64,20.1
bakery,1,6.91,0,6.91,27.0
bakery,0,11.78,30,8.24,74.3
bakery,2,10.6,10,9.54,47.9
bakery,5,2.8,40,1.68,49.9
bakery,0,4.85,0,4.85,31.3
bakery,1,9.18,10,8.26,34.9
bakery,6,3.87,0,3.87,17.6
bakery,4,9.97,40,5.98,53.4
bakery,3,9.53,50,4.77,131.9
bakery,2,2.7,20,2.16,30.8
bakery,1,3.81,20,3.05,30.2
bakery,4,12.71,50,6.36,124.7
bakery,4,4.86,30,3.4,48.0
bakery,6,6.2,0,6.2,32.1
bakery,4,6.33,0,6.33,25.2
bakery,2,3.13,40,1.88,122.7
bakery,7,7.5,30,5.25,24.0
bakery,1,8.65,0,8.65,30.9
bakery,1,11.86,40,7.12,88.1
bakery,1,12.58,20,10.06,59.5
bakery,5,2.57,30,1.8,35.8
bakery,5,8.81,50,4.41,49.0
bakery,3,13.96,0,13.96,21.6
bakery,1,13.4,20,10.72,70.6
bakery,2,7.87,40,4.72,81.2
bakery,6,7.37,30,5.16,45.6
bakery,0,10.57,0,10.57,32.3
bakery,0,4.06,10,3.65,25.7
bakery,2,7.2,20,5.76,73.9
bakery,1,3.25,0,3.25,52.2
bakery,3,10.05,0,10.05,26.7
bakery,6,9.58,0,9.58,34.5
bakery,1,9.78,50,4.89,157.1
bakery,1,10.21,30,7.15,59.4
bakery,0,14.37,20,11.5,66.1
bakery,0,9.43,20,7.55,42.3
bakery,0,7.42,0,7.42,28.0
bakery,1,9.35,0,9.35,31.3
bakery,4,2.84,20,2.27,56.5
bakery,0,6.06,40,3.64,77.4
bakery,6,10.02,0,10.02,31.8
bakery,7,9.7,40,5.82,49.8
bakery,2,3.22,20,2.57,37.4
bakery,0,10.91,0,10.91,37.9
bakery,3,10.45,10,9.4,26.9
bakery,4,4.93,50,2.47,92.8
bakery,4,8.4,30,5.88,48.0
bakery,0,9.38,0,9.38,36.1
bakery,3,12.73,30,8.91,70.5
bakery,0,8.3,40,4.98,73.9
bakery,2,9.79,40,5.87,43.1
bakery,4,8.09,0,8.09,17.5
bakery,6,12.28,30,8.59,29.6
bakery,1,9.89,10,8.9,32.8
bakery,2,7.9,0,7.9,35.2
bakery,0,13.42,40,8.05,70.2
bakery,0,4.6,30,3.22,101.4
bakery,5,13.42,0,13.42,19.9
bakery,4,14.12,0,14.12,17.9
bakery,5,13.91,0,13.91,21.1
bakery,1,5.28,50,2.64,106.1
bakery,5,8.85,0,8.85,22.8
bakery,7,7.29,50,3.65,95.2
bakery,7,2.41,0,2.41,13.9
bakery,7,4.9,30,3.43,55.8
bakery,0,5.12,0,5.12,19.7
bakery,1,10.93,0,10.93,22.8
bakery,7,5.44,40,3.27,56.5
bakery,6,4.75,0,4.75,18.0
bakery,3,14.79,0,14.79,24.7
bakery,5,4.9,30,3.43,33.9
bakery,6,10.66,40,6.39,51.0
bakery,7,9.72,0,9.72,52.7
bakery,6,13.37,20,10.7,33.3
bakery,7,10.96,30,7.67,31.7
bakery,5,3.85,0,3.85,33.4
bakery,1,2.02,0,2.02,28.7
bakery,1,9.45,40,5.67,115.9
bakery,7,7.9,0,7.9,22.3
bakery,7,5.25,20,4.2,44.2
bakery,3,7.76,0,7.76,29.2
bakery,0,5.54,10,4.99,50.2
bakery,3,14.99,0,14.99,22.2
bakery,5,7.12,10,6.41,25.4
bakery,3,8.37,30,5.86,62.1
bakery,2,12.19,20,9.75,41.1
bakery,6,13.6,10,12.24,29.2
bakery,3,10.65,40,6.39,71.6
bakery,5,13.73,0,13.73,21.8
bakery,4,13.56,30,9.49,53.7
bakery,6,10.99,30,7.7,62.1
bakery,1,2.71,0,2.71,29.8
bakery,7,8.05,40,4.83,91.2
bakery,0,2.57,40,1.54,96.7
bakery,7,4.42,40,2.65,48.5
bakery,3,13.96,0,13.96,26.1
bakery,5,5.8,40,3.48,87.4
bakery,3,5.8,0,5.8,34.4
bakery,2,8.2,20,6.56,57.7
bakery,7,5.4,0,5.4,17.6
bakery,7,4.15,50,2.07,142.4
bakery,7,7.73,40,4.64,61.3
bakery,7,15.0,20,12.0,34.3
bakery,5,4.73,30,3.31,24.9
bakery,2,7.7,0,7.7,37.2
bakery,2,3.39,20,2.71,66.2
bakery,7,12.28,30,8.6,47.2
bakery,1,13.88,50,6.94,113.7
bakery,2,7.26,0,7.26,28.7
bakery,3,2.66,40,1.6,66.7
bakery,7,9.98,20,7.98,65.5
bakery,2,5.29,0,5.29,25.6
bakery,1,6.78,0,6.78,25.1
bakery,0,8.91,10,8.02,44.6
bakery,3,6.56,20,5.25,42.5
bakery,0,10.87,20,8.7,35.6
bakery,2,12.32,50,6.16,84.6
bakery,3,11.64,20,9.32,50.6
bakery,0,5.39,40,3.23,109.9
bakery,4,13.8,50,6.9,107.6
bakery,0,3.82,10,3.44,37.6
bakery,1,6.28,0,6.28,35.0
bakery,5,7.63,30,5.34,60.0
bakery,3,13.54,0,13.54,42.0
bakery,1,12.36,0,12.36,22.4
bakery,3,4.92,10,4.42,27.2
bakery,0,2.44,20,1.95,71.6
bakery,3,5.61,40,3.37,58.4
bakery,2,8.66,50,4.33,113.7
bakery,2,8.37,20,6.69,53.0
bakery,5,13.59,0,13.59,36.7
bakery,7,11.32,0,11.32,24.2
bakery,5,3.7,0,3.7,27.8
bakery,5,10.23,10,9.21,31.6
bakery,7,9.07,0,9.07,22.5
bakery,6,10.0,30,7.0,68.7
bakery,1,8.09,40,4.86,129.8
bakery,1,9.32,20,7.45,51.5
bakery,1,4.17,10,3.75,31.2
bakery,4,11.8,10,10.62,19.9
bakery,7,12.62,50,6.31,86.2
bakery,6,7.75,0,7.75,21.2
bakery,0,8.73,30,6.11,85.7
bakery,6,5.83,40,3.5,50.6
bakery,0,6.51,0,6.51,29.3
bakery,1,4.26,30,2.98,73.0
bakery,5,12.59,40,7.55,54.3
bakery,4,13.2,0,13.2,28.4
bakery,7,7.11,20,5.69,39.5
bakery,4,10.76,40,6.46,44.7
bakery,6,9.72,10,8.75,35.6
bakery,6,3.27,30,2.29,40.4
bakery,5,9.02,20,7.22,52.2
bakery,5,6.18,0,6.18,21.2
bakery,5,13.57,40,8.14,49.8
bakery,7,12.56,0,12.56,15.6
bakery,2,14.13,0,14.13,47.9
bakery,0,4.01,10,3.61,48.6
bakery,3,2.25,0,2.25,35.6
bakery,4,5.3,30,3.71,79.2
bakery,3,5.52,20,4.42,37.2
bakery,3,13.16,50,6.58,87.2
bakery,5,7.87,10,7.08,37.4
bakery,5,9.92,0,9.92,32.3
bakery,0,13.49,40,8.1,124.0
bakery,3,10.92,40,6.55,60.3
bakery,4,5.58,10,5.02,44.4
bakery,3,14.81,0,14.81,30.2
bakery,4,5.81,40,3.48,39.9
bakery,3,4.13,0,4.13,32.9
bakery,6,8.4,30,5.88,83.8
bakery,6,11.69,30,8.18,28.7
bakery,6,8.68,40,5.21,74.1
bakery,5,9.43,0,9.43,26.2
bakery,0,10.9,0,10.9,41.2
bakery,1,14.74,10,13.27,28.7
bakery,0,12.82,0,12.82,31.9
bakery,1,8.12,20,6.5,40.9
bakery,6,12.02,0,12.02,36.9
bakery,7,9.91,0,9.91,26.0
bakery,4,6.56,40,3.93,41.9
bakery,2,2.41,50,1.21,88.5
bakery,2,3.67,30,2.57,70.7
bakery,4,5.17,20,4.14,29.0
bakery,0,14.22,0,14.22,31.6
bakery,4,14.17,0,14.17,23.8
bakery,1,13.02,40,7.81,72.8
bakery,2,5.87,30,4.11,56.4
bakery,6,5.31,20,4.25,53.0
bakery,7,12.05,10,10.85,42.6
bakery,0,13.17,10,11.85,42.4
bakery,2,2.95,0,2.95,44.3
bakery,4,12.97,10,11.67,35.8
bakery,5,8.89,40,5.33,32.8
bakery,7,14.34,40,8.61,48.8
bakery,2,3.6,0,3.6,25.0
bakery,2,4.08,30,2.86,66.8
bakery,0,5.4,0,5.4,37.5
bakery,1,5.74,10,5.16,51.5
bakery,3,14.56,0,14.56,32.4
bakery,3,5.34,10,4.8,48.6
bakery,2,2.66,30,1.86,58.0
bakery,4,13.68,30,9.57,58.7
bakery,5,5.51,0,5.51,39.5
bakery,7,9.6,30,6.72,25.8
bakery,0,9.44,0,9.44,34.4
bakery,2,10.1,30,7.07,78.1
bakery,2,5.44,20,4.35,60.2
bakery,3,12.52,0,12.52,27.1
bakery,6,5.06,0,5.06,25.2
bakery,6,3.39,0,3.39,44.4
bakery,0,14.5,0,14.5,22.9
bakery,5,7.91,10,7.12,32.8
bakery,7,12.77,30,8.94,40.7
bakery,7,6.75,10,6.07,30.0
bakery,3,5.63,10,5.07,20.6
bakery,0,11.55,30,8.09,52.5
bakery,1,8.33,0,8.33,29.5
bakery,5,12.37,50,6.19,72.8
bakery,0,2.95,20,2.36,45.9
bakery,4,8.12,0,8.12,24.0
bakery,4,2.83,0,2.83,19.6
bakery,0,2.76,0,2.76,51.8
bakery,2,4.18,0,4.18,31.0
bakery,2,6.19,0,6.19,35.9
bakery,1,12.59,0,12.59,37.4
bakery,4,5.69,0,5.69,13.3
bakery,3,13.93,0,13.93,34.8
bakery,3,4.91,0,4.91,19.2
bakery,1,11.47,0,11.47,32.8
bakery,2,3.66,0,3.66,19.0
bakery,6,6.21,30,4.35,53.3
bakery,4,7.51,30,5.26,53.8
bakery,7,5.88,0,5.88,17.6
bakery,6,12.0,0,12.0,31.3
bakery,0,9.63,0,9.63,53.0
bakery,3,9.0,0,9.0,33.0
bakery,0,6.94,0,6.94,39.1
bakery,1,9.96,40,5.98,88.5
bakery,2,10.23,10,9.21,57.7
bakery,3,13.41,40,8.05,55.1
bakery,2,7.36,30,5.15,90.0
bakery,1,10.93,10,9.83,30.3
bakery,5,13.73,0,13.73,19.3
bakery,5,11.72,30,8.21,37.4
bakery,6,7.32,0,7.32,29.7
bakery,0,12.49,10,11.24,39.6
bakery,5,14.13,0,14.13,23.2
bakery,4,2.41,0,2.41,39.3
bakery,3,2.84,0,2.84,39.4
bakery,5,5.01,30,3.51,41.2
bakery,5,2.6,10,2.34,33.3
bakery,2,8.1,10,7.29,19.4
bakery,4,13.31,30,9.32,38.4
bakery,4,3.12,0,3.12,21.9
bakery,0,8.18,0,8.18,32.5
bakery,1,7.31,10,6.58,32.9
bakery,2,4.02,20,3.22,34.4
bakery,5,6.18,30,4.32,54.0
bakery,4,11.41,0,11.41,31.8
bakery,4,7.7,50,3.85,78.3
bakery,3,4.73,30,3.31,48.8
bakery,1,13.01,10,11.71,45.6
bakery,3,5.0,20,4.0,50.2
bakery,7,4.37,0,4.37,32.0
bakery,0,14.29,50,7.15,102.0
bakery,1,4.74,0,4.74,31.6
bakery,6,11.29,10,10.16,27.9
bakery,6,2.08,20,1.67,25.5
bakery,6,4.59,0,4.59,22.8
bakery,6,13.71,10,12.34,24.0
bakery,1,3.15,20,2.52,43.8
bakery,4,10.37,20,8.3,41.2
bakery,5,7.43,20,5.95,26.0
bakery,6,11.98,50,5.99,118.1
bakery,5,11.03,0,11.03,29.7
bakery,0,3.59,30,2.51,77.2
bakery,5,13.54,0,13.54,37.5
bakery,3,8.48,10,7.63,23.7
bakery,7,9.22,0,9.22,23.2
bakery,7,10.56,20,8.45,35.7
bakery,3,11.68,10,10.51,28.9
bakery,4,2.07,50,1.04,55.4
bakery,2,14.74,10,13.26,37.8
bakery,6,12.37,20,9.9,36.9
bakery,7,13.04,40,7.82,87.9
bakery,3,10.5,20,8.4,51.0
bakery,5,3.98,10,3.58,23.1
bakery,3,5.76,0,5.76,21.8
bakery,2,4.97,10,4.48,27.8
bakery,5,12.85,0,12.85,31.4
bakery,1,2.3,20,1.84,36.2
bakery,4,9.0,0,9.0,31.8
bakery,4,9.05,20,7.24,30.1
bakery,1,6.24,10,5.61,54.8
bakery,2,2.28,10,2.05,30.2
bakery,3,2.57,30,1.8,45.7
bakery,4,6.4,0,6.4,31.5
bakery,6,3.75,0,3.75,23.5
bakery,6,6.12,0,6.12,20.9
bakery,1,5.64,0,5.64,18.7
bakery,0,3.42,10,3.08,38.5
bakery,4,4.98,40,2.99,49.2
bakery,5,2.23,50,1.12,63.5
bakery,2,5.75,0,5.75,31.8
bakery,1,12.79,20,10.23,36.3
bakery,0,14.32,20,11.46,53.8
bakery,5,7.78,40,4.67,56.7
bakery,0,13.02,20,10.42,61.2
bakery,2,14.43,0,14.43,23.8
bakery,3,10.97,40,6.58,48.9
bakery,1,12.41,0,12.41,27.4
bakery,4,4.15,40,2.49,58.6
bakery,2,2.04,50,1.02,120.1
bakery,1,11.01,0,11.01,35.2
bakery,1,7.95,20,6.36,40.0
bakery,4,10.54,0,10.54,21.6
bakery,5,6.64,0,6.64,20.4
bakery,3,4.25,30,2.98,49.0
bakery,4,7.29,30,5.1,43.8
bakery,1,8.85,20,7.08,56.2
bakery,2,14.82,10,13.34,43.4
bakery,0,7.47,30,5.23,85.4
bakery,1,2.81,0,2.81,35.9
bakery,2,13.06,40,7.84,64.4
bakery,0,14.62,0,14.62,30.4
bakery,0,3.05,40,1.83,70.0
bakery,7,8.0,0,8.0,30.7
bakery,4,14.3,0,14.3,21.2
bakery,3,12.44,20,9.95,36.4
bakery,0,7.64,20,6.11,52.7
bakery,6,10.71,10,9.64,23.5
bakery,1,13.93,30,9.75,78.1
bakery,2,3.12,10,2.81,52.8
bakery,5,8.8,30,6.16,46.8
bakery,6,6.1,10,5.49,17.7
bakery,2,5.27,0,5.27,29.6
bakery,7,13.43,30,9.4,70.4
bakery,6,7.05,0,7.05,16.3
bakery,7,7.16,40,4.3,70.3
bakery,2,5.85,40,3.51,56.0
bakery,7,8.28,20,6.62,47.6
bakery,1,3.9,0,3.9,33.9
bakery,0,7.0,20,5.6,55.9
bakery,4,12.46,0,12.46,22.1
bakery,0,7.04,0,7.04,45.7
bakery,2,3.55,20,2.84,58.7
bakery,5,14.91,20,11.93,28.3
bakery,3,3.08,10,2.77,25.8
bakery,5,5.39,30,3.77,68.3
bakery,2,11.13,50,5.56,114.2
bakery,5,4.93,40,2.96,69.2
bakery,1,13.38,0,13.38,42.3
bakery,7,2.87,0,2.87,19.4
bakery,2,11.17,30,7.82,48.5
bakery,5,5.82,40,3.49,81.3
bakery,1,10.1,50,5.05,95.1
bakery,7,13.34,0,13.34,21.4
bakery,4,8.82,0,8.82,28.6
bakery,1,3.78,0,3.78,38.7
bakery,4,10.18,40,6.11,47.7
bakery,6,13.58,30,9.51,28.6
bakery,2,14.68,0,14.68,21.1
bakery,6,7.68,0,7.68,28.0
bakery,2,3.37,10,3.03,56.6
bakery,4,10.23,50,5.11,78.4
bakery,7,4.37,0,4.37,30.4
bakery,1,8.77,40,5.26,78.7
bakery,5,9.7,0,9.7,22.0
bakery,6,14.44,10,13.0,30.0
bakery,6,3.42,10,3.08,21.2
bakery,0,3.9,30,2.73,86.2
bakery,5,12.91,0,12.91,14.8
bakery,3,12.28,50,6.14,102.8
bakery,1,4.92,50,2.46,89.6
bakery,0,13.67,0,13.67,37.5
bakery,4,10.32,40,6.19,39.7
bakery,6,8.74,0,8.74,24.4
bakery,3,2.99,0,2.99,30.8
bakery,4,4.93,40,2.96,95.5
bakery,0,10.93,10,9.84,43.5
bakery,3,9.69,30,6.78,83.6
bakery,4,14.72,0,14.72,35.7
bakery,3,12.92,40,7.75,66.5
bakery,2,10.8,10,9.72,55.4
bakery,6,2.43,0,2.43,23.9
bakery,4,8.58,10,7.72,27.8
bakery,4,12.7,10,11.43,29.7
bakery,2,6.27,20,5.01,50.3
bakery,5,13.73,30,9.61,42.5
bakery,3,2.36,0,2.36,37.1
bakery,3,10.88,0,10.88,25.8
bakery,1,7.55,0,7.55,31.4
bakery,6,12.08,0,12.08,17.6
bakery,0,2.81,0,2.81,25.2
bakery,6,10.49,0,10.49,28.1
bakery,3,13.78,0,13.78,27.9
bakery,6,8.76,0,8.76,27.0
bakery,1,12.36,0,12.36,25.8
bakery,0,2.15,0,2.15,36.3
bakery,5,6.83,0,6.83,32.2
